name,playcount,listeners,mbid,url,streamable,tags
Tender,3274318,199953,accda0bd-8107-4577-9146-2352654a51e1,https://www.last.fm/music/Tender,0,"electronic, chillout, indie"
Molina,1564220,199944,,https://www.last.fm/music/Molina,0,"electronic, synthpop, danish"
Maxine Nightingale,1108669,199914,0d8da158-389d-4b58-a62e-a6b5870fc3a4,https://www.last.fm/music/Maxine+Nightingale,0,"Disco, 70s, soul"
Le Castle Vania,2435999,199789,c21a699a-c7ae-4fec-8490-48c1eaee06e4,https://www.last.fm/music/Le+Castle+Vania,0,"electro, electronic, disco punk"
Blu Detiger,1672028,199610,,https://www.last.fm/music/Blu+Detiger,0,"indie pop, pop, dance"
Morat,11197458,199526,,https://www.last.fm/music/Morat,0,"folk pop, pop, amazing"
Healy,2245519,199498,,https://www.last.fm/music/Healy,0,"Hip-Hop, rap, indie"
Midland,3081824,199412,35fddf9e-01f6-49af-8d03-b841dda89995,https://www.last.fm/music/Midland,0,"deep house, House, electronic"
Krynoze,2056934,199399,,https://www.last.fm/music/Krynoze,0,"electronic, lo-fi hip hop, chillout"
$ilkMoney,2353703,199356,,https://www.last.fm/music/$ilkMoney,0,"rap, Hip-Hop, hip hop"
yunggoth✰,4266454,199053,,https://www.last.fm/music/yunggoth%E2%9C%B0,0,"pedocore, cloud rap, pedo"
AK,2952188,198991,f8744ce3-8fa1-4b47-b606-765a44c6408e,https://www.last.fm/music/AK,0,"House, chillout, rap"
hyukoh,4907079,198991,,https://www.last.fm/music/hyukoh,0,"Korean, indie, rock"
Germ,4548843,198911,f5771dc9-7ad4-4b7f-946b-413d5bbaa00d,https://www.last.fm/music/Germ,0,"Post-Black Metal, black metal, depressive black metal"
Flyte,2010952,198620,ec6272e4-cbd7-4fa9-b9e8-fd1cf1b8373f,https://www.last.fm/music/Flyte,0,"Progressive rock, symphonic prog, seen live"
Fazerdaze,2751240,198602,,https://www.last.fm/music/Fazerdaze,0,"dream pop, shoegaze, indie"
Raymond Scott,2037780,198586,1807480c-c81e-401a-8016-300758f51008,https://www.last.fm/music/Raymond+Scott,0,"experimental, electronic, jazz"
Carlos Baute,1683157,198554,bbad030f-bf55-4fc2-a643-248708e72f22,https://www.last.fm/music/Carlos+Baute,0,"latin, Pop Latino, venezuelan"
JJ DOOM,2769341,198522,edc0f73d-6290-4d11-ae34-6b447f850162,https://www.last.fm/music/JJ+DOOM,0,"Hip-Hop, underground hip-hop, rap"
Leikeli47,2380526,198444,da8a2bf4-8298-4da4-b5ff-ad5adb856037,https://www.last.fm/music/Leikeli47,0,"rap, Hip-Hop, hip hop"
Brown Eyed Girls,8034980,198349,66004b32-d662-49b2-bacf-e913a3b589fc,https://www.last.fm/music/Brown+Eyed+Girls,0,"k-pop, Korean, female vocalists"
Hether,1711821,198293,,https://www.last.fm/music/Hether,0,"indie, alternative, psychedelic pop"
Kaitlyn Aurelia Smith,2649143,198252,,https://www.last.fm/music/Kaitlyn+Aurelia+Smith,0,"ambient, electronic, experimental"
Jauz,2081671,198113,,https://www.last.fm/music/Jauz,0,"House, electronic, trap"
RAÇA NEGRA,2818097,198105,1bc73091-5d48-45ba-a929-56b852dbd1ae,https://www.last.fm/music/RA%C3%87A+NEGRA,0,"Pagode, samba, musica brasileira"
Watsky,6949379,198068,865c3593-d9a5-48a5-9a73-f640a08073eb,https://www.last.fm/music/Watsky,0,"Hip-Hop, rap, hip hop"
together PANGEA,3429745,198030,38acc2fa-ccb9-46e9-b1b6-7c133ce4d3ff,https://www.last.fm/music/together+PANGEA,0,"Garage Rock, seen live, Lo-Fi"
22Gz,5574530,198015,,https://www.last.fm/music/22Gz,0,"drill, rap, Hip-Hop"
Lil Loaded,5051176,197931,,https://www.last.fm/music/Lil+Loaded,0,"rap, Hip-Hop, Gangsta Rap"
Baby Queen,4134043,197926,,https://www.last.fm/music/Baby+Queen,0,"pop, indie pop, south african"
Michael Nau,1721588,197828,,https://www.last.fm/music/Michael+Nau,0,"folk, singer-songwriter, indie folk"
Dawid Podsiadło,14940345,197825,68ffdf6b-001c-41ed-aa3a-20ec0128f627,https://www.last.fm/music/Dawid+Podsiad%C5%82o,0,"seen live, polish, indie"
Roupa Nova,2924073,197786,6e71462e-0e62-49a8-a2d0-ec7179f58f66,https://www.last.fm/music/Roupa+Nova,0,"mpb, brasil, brazilian"
Narrow Head,4364196,197747,,https://www.last.fm/music/Narrow+Head,0,"shoegaze, Grunge, alternative rock"
Danna Paola,5622025,197684,3ad91c4e-ef5a-4d7c-99e7-21a8b0c9379d,https://www.last.fm/music/Danna+Paola,0,"mexican, pop, Danna Paola"
Alain Goraguer,2304814,197682,c6666922-fc1f-4886-8b8f-2027e33e00f0,https://www.last.fm/music/Alain+Goraguer,0,"jazz, Soundtrack, french"
Danny L Harle,3606005,197680,1fd94d42-5e6a-46f2-84bf-9cc0be6c009f,https://www.last.fm/music/Danny+L+Harle,0,"bubblegum bass, electronic, pc music"
Hail the Sun,7825394,197580,86048067-211d-4b94-8af4-20494abbdedf,https://www.last.fm/music/Hail+the+Sun,0,"post-hardcore, Progressive rock, experimental"
IV Of Spades,5244374,197476,,https://www.last.fm/music/IV+Of+Spades,0,"funk, Disco, acid jazz"
DUDA BEAT,17542443,197107,,https://www.last.fm/music/DUDA+BEAT,0,"pop, brazilian, seen live"
Miura Jam,2335304,197084,,https://www.last.fm/music/Miura+Jam,0,"anime, Soundtrack, Disco"
Los Bunkers,7245800,197061,e99f6d62-f62b-4e1e-8593-33d5696d85f0,https://www.last.fm/music/Los+Bunkers,0,"rock chileno, rock, chile"
Knocked Loose,12406484,197012,,https://www.last.fm/music/Knocked+Loose,0,"hardcore, metalcore, beatdown hardcore"
Jazz Liberatorz,2658938,196974,8f37dbd8-7000-47ce-9d80-50e305b6ef9d,https://www.last.fm/music/Jazz+Liberatorz,0,"Jazz Hop, Hip-Hop, jazz"
Elijah Lee,1542144,196943,,https://www.last.fm/music/Elijah+Lee,0,"Lo-Fi, electronic, chill"
VAGUE003,2252495,196834,,https://www.last.fm/music/VAGUE003,0,"instrumental, american, witch house"
Savage Ga$p,3615807,196832,,https://www.last.fm/music/Savage+Ga$p,0,"hyperpop, emo rap, Hip-Hop"
WANNA ONE,6236002,196764,,https://www.last.fm/music/WANNA+ONE,0,"k-pop, Korean, Kpop"
Vinai,2023499,196646,,https://www.last.fm/music/Vinai,0,"electronic, House, italian"
Maude Latour,3862522,196602,,https://www.last.fm/music/Maude+Latour,0,"indie pop, pop, experimental"
R. City,1233888,196567,,https://www.last.fm/music/R.+City,0,"rnb, power pop, Hip-Hop"
Yung Pinch,3882052,196478,,https://www.last.fm/music/Yung+Pinch,0,"Hip-Hop, rap, California"
Alice Glass,3769083,196464,,https://www.last.fm/music/Alice+Glass,0,"electronic, experimental, female vocalists"
Teddy Hyde,2564157,196440,,https://www.last.fm/music/Teddy+Hyde,0,"american, indie, singer-songwriter"
Darci,4036491,196245,601cc501-f114-4c42-86ae-6abd5d2b7d42,https://www.last.fm/music/Darci,0,"wave, Hip-Hop, chill"
Yuno,1332822,196209,55218b0a-6375-4284-baed-087a10eece49,https://www.last.fm/music/Yuno,0,"indie pop, seen live, electronic"
Rolling Blackouts Coastal Fever,3486218,196039,,https://www.last.fm/music/Rolling+Blackouts+Coastal+Fever,0,"seen live, indie rock, jangle pop"
Alex,2531683,195902,dd4586a0-ee49-4616-8a69-1916cd6d5923,https://www.last.fm/music/Alex,0,"synthwave, electronic, Korean"
Mag.Lo,2226385,195813,,https://www.last.fm/music/Mag.Lo,0,"experimental, Hip-Hop, hip hop"
Vantage,2219385,195573,4094d46f-fadf-47de-80e2-14f3eaa8e3f4,https://www.last.fm/music/Vantage,0,"future funk, vaporwave, french"
Icon for Hire,7146757,195566,bfce9c6d-eff7-4965-b20e-cb21397470f5,https://www.last.fm/music/Icon+for+Hire,0,"alternative rock, female vocalists, rock"
Enny,1893417,195518,,https://www.last.fm/music/Enny,0,"soul, rap, rnb"
Sunbeam Sound Machine,2128329,195483,,https://www.last.fm/music/Sunbeam+Sound+Machine,0,"dream pop, australian, psychedelic"
brb.,3644903,195447,,https://www.last.fm/music/brb.,0,"rnb, electronic, pop"
Ameer Vann,3017964,195421,,https://www.last.fm/music/Ameer+Vann,0,"rap, Hip-Hop, hip hop"
Sugar Candy Mountain,2065944,195345,06181fca-00bf-4f50-9d8a-39fd0efb879e,https://www.last.fm/music/Sugar+Candy+Mountain,0,"dream pop, Psychedelic Rock, Lo-Fi"
Stephanie Beatriz,2689475,195297,,https://www.last.fm/music/Stephanie+Beatriz,0,"USA, hollywood, show tunes"
Wesley Safadão,5490962,195274,,https://www.last.fm/music/Wesley+Safad%C3%A3o,0,"dEUS, rei, god"
Grace Ives,2099134,195259,,https://www.last.fm/music/Grace+Ives,0,"indie pop, Lo-Fi, indie"
Don Broco,8907354,195194,38fd7691-0543-409c-997f-7f15c10394a4,https://www.last.fm/music/Don+Broco,0,"seen live, post-hardcore, rock"
slenderbodies,3073116,195188,,https://www.last.fm/music/slenderbodies,0,"indie, indie pop, shoegaze"
Caramella Girls,2127511,195024,,https://www.last.fm/music/Caramella+Girls,0,"dance, eurodance, swedish"
Sista Prod,1725973,194943,,https://www.last.fm/music/Sista+Prod,0,
Grupo Niche,2123755,194664,5436ce22-af50-4714-addc-afd5d2efc77f,https://www.last.fm/music/Grupo+Niche,0,"salsa, latin, Colombia"
With Confidence,5197433,194660,7ebbfea2-3202-4ae5-b351-879d2cbcce8c,https://www.last.fm/music/With+Confidence,0,"pop punk, australian, alternative rock"
The Honeysticks,2757387,194639,,https://www.last.fm/music/The+Honeysticks,0,"indie pop, pop, indie"
Planet Giza,1472803,194500,,https://www.last.fm/music/Planet+Giza,0,"Hip-Hop, electronic, hip hop"
bliss3three,4036154,194438,,https://www.last.fm/music/bliss3three,0,"vaporwave, hexd, hypnagogic pop"
Blanco,5688157,194414,f1522a98-91d6-4397-8990-30ca9e5c9e4b,https://www.last.fm/music/Blanco,0,"Hip-Hop, rap, hip hop"
WEKI MEKI,9088462,194391,,https://www.last.fm/music/WEKI+MEKI,0,"k-pop, Kpop, Korean"
Fat Jon,4581411,194372,f9288855-58f9-42ed-8001-6edc34d2f00a,https://www.last.fm/music/Fat+Jon,0,"Hip-Hop, trip-hop, downtempo"
Raiden,2521340,194352,d7f9bf88-dab4-49a9-ac5a-10b38b45ff8a,https://www.last.fm/music/Raiden,0,"Drum and bass, darkstep, techstep"
Wesley Joseph,1920010,194331,,https://www.last.fm/music/Wesley+Joseph,0,"rap, hip hop, Hip-Hop"
Cotton Jones,2508658,194323,04380c85-62e3-402e-9c6e-520f6d16a553,https://www.last.fm/music/Cotton+Jones,0,"folk, indie pop, indie"
Orange Caramel,5528431,194301,27b9a365-56c2-4471-b886-d4af635b1fb0,https://www.last.fm/music/Orange+Caramel,0,"k-pop, Korean, Kpop"
JongHyun,10013969,194234,,https://www.last.fm/music/JongHyun,0,"k-pop, shinee, Korean"
Armand Hammer,6823447,194217,167a6f86-2c26-43fe-82f0-e4c8a39ea490,https://www.last.fm/music/Armand+Hammer,0,"Hip-Hop, rap, underground hip-hop"
Justin Quiles,2712146,194201,e5fdb46c-eb73-4820-94ba-5dd5b35948cf,https://www.last.fm/music/Justin+Quiles,0,"Reggaeton, latin, Latin Urban"
The Hu,3197299,194200,803cb255-2fc9-453a-9617-b20e64369232,https://www.last.fm/music/The+Hu,0,"folk metal, folk rock, mongolian"
Friction,2320150,193958,e82e71d3-c420-4be3-964f-585bf09b3038,https://www.last.fm/music/Friction,0,"Drum and bass, punk, japanese"
shakewell,4116212,193916,,https://www.last.fm/music/shakewell,0,"rap, Hip-Hop, cloud rap"
Jerry Rivera,1594108,193893,d53d5b18-eb28-4b2d-a2e0-3fe2891a385f,https://www.last.fm/music/Jerry+Rivera,0,"salsa, latin, puerto rico"
PK,2811131,193776,f4456723-9674-451c-9266-583ec1b13e3c,https://www.last.fm/music/PK,0,"rock, Grime, pk"
Henry,2734614,193762,fcd1f6c4-33a8-430d-9588-670d248304da,https://www.last.fm/music/Henry,0,"k-pop, Korean, pop"
Junko Ohashi,2006439,193748,,https://www.last.fm/music/Junko+Ohashi,0,"j-pop, japanese, Japanese City Pop"
Sega Bodega,5321458,193662,,https://www.last.fm/music/Sega+Bodega,0,"electronic, Grime, experimental"
Swirlies,3759979,193642,4ec4a033-ba44-41ca-8e09-3bf94fc08523,https://www.last.fm/music/Swirlies,0,"shoegaze, dream pop, Lo-Fi"
Moses Gunn Collective,1881359,193536,,https://www.last.fm/music/Moses+Gunn+Collective,0,"Psychedelic Rock, psychedelic, psychedelic pop"
Mino,4109761,193375,c65e6674-1a60-4350-afdf-0f6e1904eebf,https://www.last.fm/music/Mino,0,"rap, k-pop, Hip-Hop"
Tulipa Ruiz,5492253,193259,883cbd06-7ed2-4c5f-a5c0-8ea7792b4655,https://www.last.fm/music/Tulipa+Ruiz,0,"mpb, brazilian, folk"
Aram Khachaturian,982522,193218,fa25cd1f-beeb-4718-b4bb-d3da4f53539f,https://www.last.fm/music/Aram+Khachaturian,0,"Classical, Armenian, contemporary classical"
daoko,6144521,193176,8627f0c6-7ff3-4dee-b42d-48163e8187db,https://www.last.fm/music/daoko,0,"japanese, Hip-Hop, j-pop"
Dominic Cooper,1273140,193144,ffe1a914-e759-4363-a0fa-9be7349f6d4d,https://www.last.fm/music/Dominic+Cooper,0,"Mamma mia, pop, Soundtrack"
Brock Berrigan,3184120,193056,c10c7e25-78db-494d-91b8-3e66fb0fa021,https://www.last.fm/music/Brock+Berrigan,0,"trip-hop, electronic, Hip-Hop"
Lexi Jayde,2856047,193044,,https://www.last.fm/music/Lexi+Jayde,0,"pop, indie pop, female vocalists"
Romy,2508601,192989,,https://www.last.fm/music/Romy,0,"electronic, House, pop"
Yerin Baek,10560913,192927,,https://www.last.fm/music/Yerin+Baek,0,"k-pop, rnb, Korean"
Bratmobile,3040242,192874,d6dfbc0b-d737-49df-be8e-517b85985bcb,https://www.last.fm/music/Bratmobile,0,"riot grrrl, punk, female vocalists"
Tiê,4932079,192873,4c9d623a-8ba8-44ef-b866-17cc8d353019,https://www.last.fm/music/Ti%C3%AA,0,"mpb, folk, female vocalists"
Endor,1276429,192830,3f23ce60-38bf-48b1-9f76-9a6582d0784b,https://www.last.fm/music/Endor,0,"House, Scottish, Brutal Death Metal"
NateWantsToBattle,5359747,192618,,https://www.last.fm/music/NateWantsToBattle,0,"post-hardcore, alternative, covers"
Chanyeol,6690049,192614,,https://www.last.fm/music/Chanyeol,0,"k-pop, exo, Korean"
Sorriso Maroto,4963088,192599,15f48f68-b87c-4824-8f16-db300b996b72,https://www.last.fm/music/Sorriso+Maroto,0,"Pagode, SORRISO MAROTO, samba"
Seals And Crofts,1081003,192581,,https://www.last.fm/music/Seals+And+Crofts,0,"soft rock, classic rock, 70s"
G Mills,1126699,192459,,https://www.last.fm/music/G+Mills,0,"Lo-Fi, electronic, chill"
Cathedral Bells,1518422,192317,,https://www.last.fm/music/Cathedral+Bells,0,"shoegaze, dream pop, indie pop"
Haywyre,2992495,192310,a2655283-a2b6-493d-843b-dd0995ac401e,https://www.last.fm/music/Haywyre,0,"dubstep, glitch, electronic"
Skylar Spence,2173558,192212,,https://www.last.fm/music/Skylar+Spence,0,"vaporwave, future funk, electronic"
Kudasaibeats,3182318,192072,,https://www.last.fm/music/Kudasaibeats,0,"Lo-Fi, american, Hip-Hop"
Kris Kross Amsterdam,2361577,192065,,https://www.last.fm/music/Kris+Kross+Amsterdam,0,"pop, dance, House"
Ollie MN,2224457,191989,,https://www.last.fm/music/Ollie+MN,0,"acoustic, indie, british"
SadBoyProlific,5221578,191904,,https://www.last.fm/music/SadBoyProlific,0,"rap, Hip-Hop, emo"
Kenny Mason,5778324,191877,5fcd8351-53ea-4c39-ba6a-a2c2afb24007,https://www.last.fm/music/Kenny+Mason,0,"Hip-Hop, rap, trap"
Kraftklub,10322653,191846,ecfc32cb-b26e-41a0-8b41-7100c6a3fcc4,https://www.last.fm/music/Kraftklub,0,"seen live, german, indie"
Mineral,5513540,191800,b92fbf93-4e2d-424d-a888-7da5fc41d0b6,https://www.last.fm/music/Mineral,0,"emo, indie, midwest emo"
Life Without Buildings,2552012,191709,f2fc3767-1688-4a84-be35-38b7928a1fcc,https://www.last.fm/music/Life+Without+Buildings,0,"post-punk, indie, art rock"
Valentino Khan,1460023,191680,,https://www.last.fm/music/Valentino+Khan,0,"electronic, House, moombahton"
Nina,2379873,191643,eba09275-2e0f-4e70-b954-555e1aec3720,https://www.last.fm/music/Nina,0,"eurodance, pop, female vocalists"
Tevomxntana,2989718,191590,,https://www.last.fm/music/Tevomxntana,0,
Wednesday,4362273,191550,9af01d07-8f6e-4651-bdcb-38efae021af7,https://www.last.fm/music/Wednesday,0,"shoegaze, indie rock, Alt-country"
Parry Gripp,2507510,191493,6c12eade-8e98-4e1c-b995-2ceb7f17ad32,https://www.last.fm/music/Parry+Gripp,0,"comedy, funny, rock"
plenka,3229151,191351,,https://www.last.fm/music/plenka,0,"witch house, electronic, downtempo"
Trinix,1578353,191294,,https://www.last.fm/music/Trinix,0,"electronic, french, electro"
fatboibari,2353214,191168,,https://www.last.fm/music/fatboibari,0,"american, United States"
Terror Jr,3410942,191040,,https://www.last.fm/music/Terror+Jr,0,"pop, electronic, electropop"
Ojerime,2668661,191027,,https://www.last.fm/music/Ojerime,0,"rnb, alternative rnb, Hip-Hop"
SL,4472087,190990,74c62238-d0d9-47c2-8a77-a8ac31383c75,https://www.last.fm/music/SL,0,"Grime, Hip-Hop, drill"
The Unlikely Candidates,2634796,190947,568a5f4b-f182-43be-9fe8-7758dd69be07,https://www.last.fm/music/The+Unlikely+Candidates,0,"alternative, indie rock, rock"
daigoro789,4039507,190918,,https://www.last.fm/music/daigoro789,0,"piano, Soundtrack, solo piano"
Carlie Hanson,2572327,190915,,https://www.last.fm/music/Carlie+Hanson,0,"pop, alternative, indie pop"
Rocío Dúrcal,2632803,190901,b8ba2ae6-a233-4b9c-bce3-ea7a7803c946,https://www.last.fm/music/Roc%C3%ADo+D%C3%BArcal,0,"spanish, rocio durcal, female vocalists"
Pale Jay,1124203,190760,,https://www.last.fm/music/Pale+Jay,0,"soul, indie, jazz"
The Beaches,2313375,190749,7cdde914-8b3e-4690-9eba-2dac2d5bb977,https://www.last.fm/music/The+Beaches,0,"indie rock, rock, indie"
Dustin Lynch,2959640,190673,64f8c7a9-1074-4ab7-bb2c-8397884cd38a,https://www.last.fm/music/Dustin+Lynch,0,"country, Donald Trump, trump"
arlie,2370413,190611,,https://www.last.fm/music/arlie,0,"indie, pop, House"
Party Favor,1639155,190602,,https://www.last.fm/music/Party+Favor,0,"electronic, dance, House"
Kat Dahlia,1565362,190569,d174f049-fed6-4606-b589-f7edf10dac71,https://www.last.fm/music/Kat+Dahlia,0,"Hip-Hop, pop, female vocals"
Etta Jones,1016370,190545,1bb2fd3c-3ed3-49d2-afb5-5266dcdbafa8,https://www.last.fm/music/Etta+Jones,0,"jazz, female vocalists, jazz vocal"
KVSH,1999600,190390,,https://www.last.fm/music/KVSH,0,"eletronic, dance, brazil"
IzzaMuzzic,2421193,190351,,https://www.last.fm/music/IzzaMuzzic,0,"downtempo, dance, electronic"
Wild Party,2674883,190318,e5c07522-9b9a-4e68-a927-25a772a1c9f6,https://www.last.fm/music/Wild+Party,0,"indie pop, indie, seen live"
Ryan,1105381,190311,e98d0b49-cb6d-4f8b-b10b-a20757497648,https://www.last.fm/music/Ryan,0,"trip-hop, trance, pop"
Spillage VIllage,4021108,190285,4b1d3ebc-b45a-45ec-a97e-426a20c1c6ab,https://www.last.fm/music/Spillage+VIllage,0,"rap, Hip-Hop, hip hop"
Gente de Zona,1657372,190250,35e53195-f6e1-40bc-a3ae-62b1900ee199,https://www.last.fm/music/Gente+de+Zona,0,"Reggaeton, cubaton, cuba"
Clarence Clarity,4652578,190230,bd72c37d-5c45-42d1-8ccf-97ebb5612b8f,https://www.last.fm/music/Clarence+Clarity,0,"experimental, rnb, glitch pop"
Millionaires,4719572,190213,16b62960-0290-4ddf-91a1-5eb64f5c5d19,https://www.last.fm/music/Millionaires,0,"electronic, electro, Scene"
Davi Kneip,3022055,190201,,https://www.last.fm/music/Davi+Kneip,0,"funk, brazil, brasil"
Jean Deaux,1630022,190174,,https://www.last.fm/music/Jean+Deaux,0,"pop, rap, rnb"
La Ley,2860521,190092,63c5d2a6-bc32-4991-bf3a-9efe3a1d741b,https://www.last.fm/music/La+Ley,0,"Rock en Espanol, Latin Rock, chile"
Arthur Verocai,3010781,190056,b236b897-8db4-4823-b28e-c211683254ac,https://www.last.fm/music/Arthur+Verocai,0,"jazz, Bossa Nova, brazilian"
Runnner,1724633,190054,,https://www.last.fm/music/Runnner,0,"folk, indie, indie folk"
Los Tucanes De Tijuana,2000457,189922,f1802d84-5885-4cc0-81c6-c4823510ebf4,https://www.last.fm/music/Los+Tucanes+De+Tijuana,0,"mexico, regional mexican, mexican folk"
Nigo,1598637,189921,a4285c08-715a-4145-a217-49e98f7f0364,https://www.last.fm/music/Nigo,0,"japanese, trip-hop, minimal"
Melody,2581813,189914,de42b44e-0b7d-449e-a6bb-8c08a617d78d,https://www.last.fm/music/Melody,0,"pop, funk, female vocalist"
Tom The Mail Man,4555121,189881,,https://www.last.fm/music/Tom+The+Mail+Man,0,"rap, Hip-Hop, emo rap"
Ryan Castro,3053239,189800,,https://www.last.fm/music/Ryan+Castro,0,"Reggaeton, latin, Colombia"
Gunship,6009238,189775,,https://www.last.fm/music/Gunship,0,"synthwave, electronic, retrowave"
Jonatan Leandoer96,7896587,189767,,https://www.last.fm/music/Jonatan+Leandoer96,0,"indie rock, cloud rap, experimental"
Andrew Garfield,6067442,189723,,https://www.last.fm/music/Andrew+Garfield,0,"pop, Soundtrack, american"
Cemeteries,2188942,189701,ded3dedb-8ab3-4dca-8447-e3d31ab6aaa7,https://www.last.fm/music/Cemeteries,0,"dream pop, ambient, indie"
Rx Papi,6377550,189638,,https://www.last.fm/music/Rx+Papi,0,"cloud rap, plugg, trap"
Uyama Hiroto,3865148,189549,ff139930-ec21-4c01-8737-4e4c05bdd472,https://www.last.fm/music/Uyama+Hiroto,0,"jazz, nu-jazz, instrumental"
The Blue Stones,3026478,189508,bff6b03f-c91b-4af9-a7f3-3dad6bc3165e,https://www.last.fm/music/The+Blue+Stones,0,"blues rock, Garage Rock, rock"
Anohni,3921708,189400,,https://www.last.fm/music/Anohni,0,"electronic, art pop, experimental"
Crass,5617194,189385,c7437df4-6fac-4c89-99ae-f8640f268222,https://www.last.fm/music/Crass,0,"punk, anarcho-punk, punk rock"
Turbo,4100560,189262,fef62a45-9ec1-4412-9443-08e39772b96f,https://www.last.fm/music/Turbo,0,"heavy metal, thrash metal, polish"
carpetgarden,2494593,189180,,https://www.last.fm/music/carpetgarden,0,"hip hop, alternative, emo"
Stephen Schwartz,2741765,189145,57df78f7-085d-4322-9589-fd41c1e1e869,https://www.last.fm/music/Stephen+Schwartz,0,"musical, musicals, Broadway"
Christine Baranski,1418447,189144,,https://www.last.fm/music/Christine+Baranski,0,"Soundtrack, Mamma mia, female vocalists"
The KVB,2806049,189046,cec651c7-19f4-4965-9566-3a05024130be,https://www.last.fm/music/The+KVB,0,"post-punk, shoegaze, darkwave"
Goody Grace,2007402,189028,,https://www.last.fm/music/Goody+Grace,0,"Hip-Hop, indie, alternative"
cold hart,4158696,189023,,https://www.last.fm/music/cold+hart,0,"cloud rap, emo rap, trap"
Jessie Murph,2687619,188998,,https://www.last.fm/music/Jessie+Murph,0,"pop, USA, indie"
Counterparts,12306044,188973,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,https://www.last.fm/music/Counterparts,0,"melodic hardcore, metalcore, hardcore"
Bruno & Marrone,4063679,188775,f7c823d0-c49f-40d3-84c0-edc32d045ea2,https://www.last.fm/music/Bruno+&+Marrone,0,"sertanejo, Bruno e Marrone, brazilian country"
Old Dominion,3779942,188774,6aee16a0-bb7e-45a8-8879-d965a25ae310,https://www.last.fm/music/Old+Dominion,0,"country, black metal, seen live"
Grady,2176795,188728,7ceb0bc2-3a1b-44aa-8cba-01cfc34eec2c,https://www.last.fm/music/Grady,0,"blues rock, rock, Stoner Rock"
Matt and Kim,1688032,188701,28537bf2-22c5-4840-91fc-fcb98e8c7379,https://www.last.fm/music/Matt+and+Kim,0,"seen live, indie pop, indie"
Xavier Omär,1807668,188607,,https://www.last.fm/music/Xavier+Om%C3%A4r,0,"rnb, soul, pop"
Chitãozinho & Xororó,2240496,188569,59378495-b82b-4def-bb34-0d7c83a58e6e,https://www.last.fm/music/Chit%C3%A3ozinho+&+Xoror%C3%B3,0,"sertanejo, brazilian, brazilian country"
Phil Wickham,4445723,188538,b635a97f-a971-4d53-8317-b21d3ca4f901,https://www.last.fm/music/Phil+Wickham,0,"christian, worship, christian rock"
Confetti,2934597,188523,866e50dc-b6b3-4c6b-91ae-3a872765dac9,https://www.last.fm/music/Confetti,0,"indie pop, twee, indie"
Yugo Kanno,5432755,188496,,https://www.last.fm/music/Yugo+Kanno,0,"Soundtrack, japanese, instrumental"
Origami Angel,10954607,188440,,https://www.last.fm/music/Origami+Angel,0,"emo, pop punk, midwest emo"
Siames,3910014,188365,,https://www.last.fm/music/Siames,0,"electronic, indie, argentina"
Parannoul,6590535,188340,,https://www.last.fm/music/Parannoul,0,"shoegaze, emo, post-rock"
Soulchef,1781566,188322,b7302cd1-8f0d-46ce-b869-872922c4002d,https://www.last.fm/music/Soulchef,0,"Hip-Hop, Jazz Hop, underground hip-hop"
The Ballroom Thieves,1250490,188229,,https://www.last.fm/music/The+Ballroom+Thieves,0,"folk, folk rock, seen live"
BLUE IVERSON,1703205,188101,,https://www.last.fm/music/BLUE+IVERSON,0,"jazz, electronic, british"
Dry Cleaning,4452264,188080,,https://www.last.fm/music/Dry+Cleaning,0,"post-punk, Crank wave, spoken word"
Addison Rae,3811532,188025,,https://www.last.fm/music/Addison+Rae,0,"pop, queen of pop, tiktok"
Jalen Santoy,1897946,188023,,https://www.last.fm/music/Jalen+Santoy,0,"Hip-Hop, rap, hip hop"
Saucy Santana,1536694,187925,,https://www.last.fm/music/Saucy+Santana,0,"pop, rap, USA"
Beach Goons,2158521,187907,,https://www.last.fm/music/Beach+Goons,0,"Garage Rock, surf punk, surf rock"
Snail's house,5682260,187903,,https://www.last.fm/music/Snail%27s+house,0,"future bass, electronic, kawaii bass"
Matt Champion,1973271,187810,,https://www.last.fm/music/Matt+Champion,0,"brockhampton, Hip-Hop, rap"
MASN,2641903,187733,,https://www.last.fm/music/MASN,0,"Hip-Hop, pop, alternative"
g3ox_em,1518651,187700,,https://www.last.fm/music/g3ox_em,0,"Romanian, phonk, sigma"
Leo,3998786,187522,f0cdb3e4-5258-48d6-b0a4-6719ec61c13d,https://www.last.fm/music/Leo,0,"heavy metal, metal, Spanish Metal"
The Main Ingredient,1031415,187500,ee06187e-f6db-46e0-8164-be626127673d,https://www.last.fm/music/The+Main+Ingredient,0,"soul, 70s, funk"
I Set My Friends on Fire,5680912,187379,29cb45d6-d339-4ab2-a2e2-40715aa9f3bf,https://www.last.fm/music/I+Set+My+Friends+on+Fire,0,"post-hardcore, experimental, screamo"
sadie jean,1983848,187366,,https://www.last.fm/music/sadie+jean,0,"spotify, upcoming album 2023"
Evgeny Grinko,2451134,187341,,https://www.last.fm/music/Evgeny+Grinko,0,"instrumental, piano, russian"
Gia Margaret,2225585,187318,,https://www.last.fm/music/Gia+Margaret,0,"ambient, indie, singer-songwriter"
Daisy Jones & The Six,6897762,187233,,https://www.last.fm/music/Daisy+Jones+&+The+Six,0,"rock, 70s, folk"
